vehicle_id,timestamp,latitude,longitude,speed_m_s,CO,NOx,PM2.5,CO2
DL1PD4621,2025-10-16T19:50:08+05:30,28.69676,77.095947,0.0,0.0,0.0,0.0,0.0
DL1PD4933,2025-10-16T19:50:08+05:30,28.732174,77.029945,0.0,0.0,0.0,0.0,0.0
DL51EV4336,2025-10-16T19:50:08+05:30,28.66869,77.137215,0.0,0.0,0.0,0.0,0.0
DL51EV3061,2025-10-16T19:50:08+05:30,28.688826,77.082001,0.0,0.0,0.0,0.0,0.0
DL1PD5049,2025-10-16T19:50:08+05:30,28.617996,77.012459,0.0,0.0,0.0,0.0,0.0
DL1PD5858,2025-10-16T19:50:08+05:30,28.622799,77.068512,0.0,0.0,0.0,0.0,0.0
DL1PD5608,2025-10-16T19:50:08+05:30,28.676979,77.225006,0.0,0.0,0.0,0.0,0.0
DL1PD6076,2025-10-16T19:50:08+05:30,28.682213,77.047836,0.0,0.0,0.0,0.0,0.0
DL1PD4089,2025-10-16T19:50:08+05:30,28.607357,77.035164,0.0,0.0,0.0,0.0,0.0
DL1PD4337,2025-10-16T19:50:08+05:30,28.642183,77.146049,0.0,0.0,0.0,0.0,0.0
DL1PD5361,2025-10-16T19:50:08+05:30,28.534328,77.090355,0.0,0.0,0.0,0.0,0.0
DL1PD5583,2025-10-16T19:50:08+05:30,28.621899,77.05703,0.0,0.0,0.0,0.0,0.0
DL51EV4388,2025-10-16T19:50:08+05:30,28.700581,77.29467,0.0,0.0,0.0,0.0,0.0
DL51GD0411,2025-10-16T19:50:08+05:30,28.791018,77.140099,0.0,0.0,0.0,0.0,0.0
DL1PD5602,2025-10-16T19:50:08+05:30,28.693459,77.313469,0.0,0.0,0.0,0.0,0.0
DL51EV4385,2025-10-16T19:50:08+05:30,28.707125,77.181335,0.0,0.0,0.0,0.0,0.0
DL1PD7267,2025-10-16T19:50:08+05:30,28.707336,77.178871,0.0,0.0,0.0,0.0,0.0
DL1PD4686,2025-10-16T19:50:08+05:30,28.680649,77.094772,0.0,0.0,0.0,0.0,0.0
DL1PD4558,2025-10-16T19:50:08+05:30,28.718294,77.083595,0.0,0.0,0.0,0.0,0.0
DL1PD4432,2025-10-16T19:50:08+05:30,28.676935,77.224785,0.0,0.0,0.0,0.0,0.0
DL1PD4877,2025-10-16T19:50:08+05:30,28.687101,77.228867,0.0,0.0,0.0,0.0,0.0
DL1PD6358,2025-10-16T19:50:08+05:30,28.681942,77.063698,0.0,0.0,0.0,0.0,0.0
DL1PD7027,2025-10-16T19:50:08+05:30,28.672989,77.26976,0.0,0.0,0.0,0.0,0.0
DL51EV3066,2025-10-16T19:50:08+05:30,28.740086,77.197746,0.0,0.0,0.0,0.0,0.0
DL1PD4200,2025-10-16T19:50:08+05:30,28.6971,77.209312,0.0,0.0,0.0,0.0,0.0
DL1PD5983,2025-10-16T19:50:08+05:30,28.682222,77.053818,0.0,0.0,0.0,0.0,0.0
DL1PD5540,2025-10-16T19:50:08+05:30,28.713989,77.077576,0.0,0.0,0.0,0.0,0.0
DL1PD5068,2025-10-16T19:50:08+05:30,28.619696,77.025253,0.0,0.0,0.0,0.0,0.0
DL1PD5487,2025-10-16T19:50:08+05:30,28.692539,77.193382,0.0,0.0,0.0,0.0,0.0
DL51EV3240,2025-10-16T19:50:09+05:30,28.73918,77.117912,0.0,0.0,0.0,0.0,0.0
DL1PD5972,2025-10-16T19:50:09+05:30,28.625519,77.065819,0.0,0.0,0.0,0.0,0.0
DL1PD4631,2025-10-16T19:50:09+05:30,28.557262,77.090912,0.0,0.0,0.0,0.0,0.0
DL51EV4188,2025-10-16T19:50:09+05:30,28.682943,77.095154,0.0,0.0,0.0,0.0,0.0
DL1PD4598,2025-10-16T19:50:09+05:30,28.642757,77.223679,0.0,0.0,0.0,0.0,0.0
DL51EV3204,2025-10-16T19:50:09+05:30,28.671343,77.156181,0.0,0.0,0.0,0.0,0.0
DL51EV3297,2025-10-16T19:50:09+05:30,28.692129,77.082047,0.0,0.0,0.0,0.0,0.0
DL1PD4846,2025-10-16T19:50:09+05:30,28.683805,77.014389,0.0,0.0,0.0,0.0,0.0
DL51EV4329,2025-10-16T19:50:09+05:30,28.638464,77.241005,0.0,0.0,0.0,0.0,0.0
DL1PD6075,2025-10-16T19:50:09+05:30,28.569723,77.204712,0.0,0.0,0.0,0.0,0.0
DL1PD4816,2025-10-16T19:50:09+05:30,28.537411,77.098366,0.0,0.0,0.0,0.0,0.0
DL51GD5778,2025-10-16T19:50:09+05:30,28.738029,77.164932,0.0,0.0,0.0,0.0,0.0
DL1PD4275,2025-10-16T19:50:09+05:30,28.52137,77.082214,0.0,0.0,0.0,0.0,0.0
DL1PD4217,2025-10-16T19:50:09+05:30,28.706747,77.127304,0.0,0.0,0.0,0.0,0.0
DL51EV3290,2025-10-16T19:50:09+05:30,28.728586,77.075615,0.0,0.0,0.0,0.0,0.0
DL1PD5796,2025-10-16T19:50:09+05:30,28.624241,77.068054,0.0,0.0,0.0,0.0,0.0
DL51EV3249,2025-10-16T19:50:09+05:30,28.554905,77.130562,0.0,0.0,0.0,0.0,0.0
DL1PD4648,2025-10-16T19:50:09+05:30,28.547892,77.190414,0.0,0.0,0.0,0.0,0.0
DL51EV4248,2025-10-16T19:50:09+05:30,28.702213,77.195862,0.0,0.0,0.0,0.0,0.0
DL51EV3265,2025-10-16T19:50:09+05:30,28.701775,77.091248,0.0,0.0,0.0,0.0,0.0
DL51EV2822,2025-10-16T19:50:09+05:30,28.625544,77.0662,0.0,0.0,0.0,0.0,0.0
DL1PD5400,2025-10-16T19:50:09+05:30,28.54682,77.124573,0.0,0.0,0.0,0.0,0.0
DL1PD5543,2025-10-16T19:50:09+05:30,28.705017,77.188896,0.0,0.0,0.0,0.0,0.0
DL1PD5233,2025-10-16T19:50:09+05:30,28.641792,77.22438,0.0,0.0,0.0,0.0,0.0
DL51GD4390,2025-10-16T19:50:09+05:30,28.724348,77.180367,0.0,0.0,0.0,0.0,0.0
DL1PD4765,2025-10-16T19:50:09+05:30,28.682606,77.028908,0.0,0.0,0.0,0.0,0.0
DL51EV3050,2025-10-16T19:50:09+05:30,28.732679,77.198082,0.0,0.0,0.0,0.0,0.0
DL1PD4500,2025-10-16T19:50:09+05:30,28.625736,77.065498,0.0,0.0,0.0,0.0,0.0
DL1PD4750,2025-10-16T19:50:09+05:30,28.54059,77.185112,0.0,0.0,0.0,0.0,0.0
DL51EV3235,2025-10-16T19:50:09+05:30,28.626213,77.231041,0.0,0.0,0.0,0.0,0.0
DL1PD4525,2025-10-16T19:50:09+05:30,28.679232,77.097176,0.0,0.0,0.0,0.0,0.0
DL1PD5553,2025-10-16T19:50:09+05:30,28.638739,77.224091,0.0,0.0,0.0,0.0,0.0
DL51EV3262,2025-10-16T19:50:09+05:30,28.676149,77.311981,0.0,0.0,0.0,0.0,0.0
DL1PD6422,2025-10-16T19:50:09+05:30,28.625587,77.065758,0.0,0.0,0.0,0.0,0.0
DL1PD5908,2025-10-16T19:50:09+05:30,28.624601,77.067734,0.0,0.0,0.0,0.0,0.0
DL51EV4508,2025-10-16T19:50:09+05:30,28.695057,77.107872,0.0,0.0,0.0,0.0,0.0
DL1PD5378,2025-10-16T19:50:09+05:30,28.589993,77.169319,0.0,0.0,0.0,0.0,0.0
DL1PD5176,2025-10-16T19:50:09+05:30,28.636553,77.095161,0.0,0.0,0.0,0.0,0.0
DL1PD4925,2025-10-16T19:50:09+05:30,28.729717,77.094673,0.0,0.0,0.0,0.0,0.0
DL1PD5167,2025-10-16T19:50:09+05:30,28.622187,77.110825,0.0,0.0,0.0,0.0,0.0
DL1PD5897,2025-10-16T19:50:09+05:30,28.669882,77.231224,0.0,0.0,0.0,0.0,0.0
DL51EV3247,2025-10-16T19:50:09+05:30,28.714409,77.076553,0.0,0.0,0.0,0.0,0.0
DL1PD4405,2025-10-16T19:50:09+05:30,28.650194,77.160713,0.0,0.0,0.0,0.0,0.0
DL51EV3205,2025-10-16T19:50:09+05:30,28.677475,77.272133,0.0,0.0,0.0,0.0,0.0
DL1PD5991,2025-10-16T19:50:09+05:30,28.682213,77.054199,0.0,0.0,0.0,0.0,0.0
DL1PD6081,2025-10-16T19:50:09+05:30,28.674965,77.225456,0.0,0.0,0.0,0.0,0.0
DL1PD4768,2025-10-16T19:50:09+05:30,28.534348,77.142281,0.0,0.0,0.0,0.0,0.0
DL1PD5496,2025-10-16T19:50:09+05:30,28.54813,77.189865,0.0,0.0,0.0,0.0,0.0
DL1PD4800,2025-10-16T19:50:09+05:30,28.521769,77.082207,0.0,0.0,0.0,0.0,0.0
DL51EV4247,2025-10-16T19:50:09+05:30,28.527596,77.18898,0.0,0.0,0.0,0.0,0.0
DL1PD4278,2025-10-16T19:50:09+05:30,28.717773,77.16967,0.0,0.0,0.0,0.0,0.0
DL1PD4919,2025-10-16T19:50:09+05:30,28.72687,77.003166,0.0,0.0,0.0,0.0,0.0
DL1PD5804,2025-10-16T19:50:09+05:30,28.693283,77.101295,0.0,0.0,0.0,0.0,0.0
DL1PD4462,2025-10-16T19:50:09+05:30,28.671324,77.175728,0.0,0.0,0.0,0.0,0.0
DL1PD6040,2025-10-16T19:50:09+05:30,28.735758,77.113319,0.0,0.0,0.0,0.0,0.0
DL1PD4348,2025-10-16T19:50:09+05:30,28.527916,77.156364,0.0,0.0,0.0,0.0,0.0
DL1PD4529,2025-10-16T19:50:09+05:30,28.63842,77.180237,0.0,0.0,0.0,0.0,0.0
DL1PD5599,2025-10-16T19:50:09+05:30,28.590139,77.085808,0.0,0.0,0.0,0.0,0.0
DL1PD4710,2025-10-16T19:50:09+05:30,28.72003,77.126015,0.0,0.0,0.0,0.0,0.0
DL1PD4984,2025-10-16T19:50:09+05:30,28.52202,77.082413,0.0,0.0,0.0,0.0,0.0
DL1PD5933,2025-10-16T19:50:09+05:30,28.625847,77.065132,0.0,0.0,0.0,0.0,0.0
DL1PD4950,2025-10-16T19:50:09+05:30,28.62343,77.061279,0.0,0.0,0.0,0.0,0.0
DL1PD4720,2025-10-16T19:50:09+05:30,28.699289,77.027702,0.0,0.0,0.0,0.0,0.0
DL1PD4833,2025-10-16T19:50:09+05:30,28.582617,77.251663,0.0,0.0,0.0,0.0,0.0
DL1PD6166,2025-10-16T19:50:09+05:30,28.682472,77.05748,0.0,0.0,0.0,0.0,0.0
DL1PD4312,2025-10-16T19:50:09+05:30,28.521524,77.082298,0.0,0.0,0.0,0.0,0.0
DL1PD7096,2025-10-16T19:50:09+05:30,28.528406,77.257828,0.0,0.0,0.0,0.0,0.0
DL1PD5529,2025-10-16T19:50:09+05:30,28.713795,77.07811,0.0,0.0,0.0,0.0,0.0
DL1PD5463,2025-10-16T19:50:09+05:30,28.703217,77.088539,0.0,0.0,0.0,0.0,0.0
DL1PD4669,2025-10-16T19:50:09+05:30,28.542559,77.118462,0.0,0.0,0.0,0.0,0.0
DL1PD4510,2025-10-16T19:50:09+05:30,28.590292,77.168556,0.0,0.0,0.0,0.0,0.0
DL1PD5164,2025-10-16T19:50:09+05:30,28.622654,77.196953,0.0,0.0,0.0,0.0,0.0
DL51EV4163,2025-10-16T19:50:09+05:30,28.635096,77.147072,0.0,0.0,0.0,0.0,0.0
DL1PD4959,2025-10-16T19:50:09+05:30,28.544889,77.128136,0.0,0.0,0.0,0.0,0.0
DL1PD7090,2025-10-16T19:50:09+05:30,28.633018,77.247185,0.0,0.0,0.0,0.0,0.0
DL1PD6446,2025-10-16T19:50:09+05:30,28.667728,77.112984,0.0,0.0,0.0,0.0,0.0
DL1PD5528,2025-10-16T19:50:09+05:30,28.641607,77.145493,0.0,0.0,0.0,0.0,0.0
DL1PD4901,2025-10-16T19:50:09+05:30,28.772251,77.117813,0.0,0.0,0.0,0.0,0.0
DL1PD5279,2025-10-16T19:50:09+05:30,28.735168,77.113953,0.0,0.0,0.0,0.0,0.0
DL1PD5877,2025-10-16T19:50:09+05:30,28.642206,77.203461,0.0,0.0,0.0,0.0,0.0
DL1PD5567,2025-10-16T19:50:09+05:30,28.662912,77.216293,0.0,0.0,0.0,0.0,0.0
DL1PD4379,2025-10-16T19:50:09+05:30,28.682224,77.037788,0.0,0.0,0.0,0.0,0.0
DL1PD4867,2025-10-16T19:50:09+05:30,28.70966,77.175797,0.0,0.0,0.0,0.0,0.0
DL1PD5230,2025-10-16T19:50:09+05:30,28.599863,77.071663,0.0,0.0,0.0,0.0,0.0
DL1PD6162,2025-10-16T19:50:09+05:30,28.662115,77.04966,0.0,0.0,0.0,0.0,0.0
DL1PD4945,2025-10-16T19:50:09+05:30,28.660135,77.229874,0.0,0.0,0.0,0.0,0.0
DL51EV3847,2025-10-16T19:50:09+05:30,28.623568,77.238876,0.0,0.0,0.0,0.0,0.0
DL51EV3284,2025-10-16T19:50:09+05:30,28.72224,77.165337,0.0,0.0,0.0,0.0,0.0
DL1PD4417,2025-10-16T19:50:09+05:30,28.703011,77.088066,0.0,0.0,0.0,0.0,0.0
DL1PD5585,2025-10-16T19:50:09+05:30,28.67911,77.094513,0.0,0.0,0.0,0.0,0.0
DL1PD5209,2025-10-16T19:50:09+05:30,28.684677,77.203529,0.0,0.0,0.0,0.0,0.0
DL51EV2862,2025-10-16T19:50:09+05:30,28.558506,77.133041,0.0,0.0,0.0,0.0,0.0
DL1PD6401,2025-10-16T19:50:09+05:30,28.659624,77.319901,0.0,0.0,0.0,0.0,0.0
DL1PD4849,2025-10-16T19:50:09+05:30,28.714079,77.172722,0.0,0.0,0.0,0.0,0.0
DL51EV3213,2025-10-16T19:50:09+05:30,28.640734,77.315659,0.0,0.0,0.0,0.0,0.0
DL1PD4629,2025-10-16T19:50:09+05:30,28.569757,77.200439,0.0,0.0,0.0,0.0,0.0
DL1PD5551,2025-10-16T19:50:09+05:30,28.634903,77.228142,0.0,0.0,0.0,0.0,0.0
DL1PD7279,2025-10-16T19:50:09+05:30,28.707199,77.181145,0.0,0.0,0.0,0.0,0.0
DL1PD5957,2025-10-16T19:50:09+05:30,28.676594,77.11776,0.0,0.0,0.0,0.0,0.0
DL1PD6143,2025-10-16T19:50:09+05:30,28.727667,77.161575,0.0,0.0,0.0,0.0,0.0
DL51EV4312,2025-10-16T19:50:09+05:30,28.597755,77.123917,0.0,0.0,0.0,0.0,0.0
DL1PD6490,2025-10-16T19:50:09+05:30,28.667704,77.22242,0.0,0.0,0.0,0.0,0.0
DL51EV4219,2025-10-16T19:50:09+05:30,28.547203,77.202759,0.0,0.0,0.0,0.0,0.0
DL51EV4515,2025-10-16T19:50:09+05:30,28.620504,77.236679,0.0,0.0,0.0,0.0,0.0
DL1PD5572,2025-10-16T19:50:09+05:30,28.702717,77.089767,0.0,0.0,0.0,0.0,0.0
DL1PD5659,2025-10-16T19:50:09+05:30,28.668827,77.226898,0.0,0.0,0.0,0.0,0.0
DL1PD4911,2025-10-16T19:50:09+05:30,28.533991,77.058838,0.0,0.0,0.0,0.0,0.0
DL1PD5571,2025-10-16T19:50:09+05:30,28.671604,77.23111,0.0,0.0,0.0,0.0,0.0
DL1PD4811,2025-10-16T19:50:09+05:30,28.709833,77.176033,0.0,0.0,0.0,0.0,0.0
DL1PD4798,2025-10-16T19:50:09+05:30,28.661945,77.04911,0.0,0.0,0.0,0.0,0.0
DL1PD5617,2025-10-16T19:50:09+05:30,28.592707,77.238556,0.0,0.0,0.0,0.0,0.0
DL51EV4397,2025-10-16T19:50:09+05:30,28.669994,77.093338,0.0,0.0,0.0,0.0,0.0
DL51EV4395,2025-10-16T19:50:09+05:30,28.551651,77.182365,0.0,0.0,0.0,0.0,0.0
DL1PD5218,2025-10-16T19:50:09+05:30,28.562761,77.050797,0.0,0.0,0.0,0.0,0.0
DL1PD5513,2025-10-16T19:50:09+05:30,28.681742,77.198479,0.0,0.0,0.0,0.0,0.0
DL1PD4819,2025-10-16T19:50:09+05:30,28.771612,77.137413,0.0,0.0,0.0,0.0,0.0
DL1PD4463,2025-10-16T19:50:09+05:30,28.646233,77.149277,0.0,0.0,0.0,0.0,0.0
DL1PD4732,2025-10-16T19:50:09+05:30,28.682211,77.053528,0.0,0.0,0.0,0.0,0.0
DL1PD4326,2025-10-16T19:50:09+05:30,28.575951,77.113991,0.0,0.0,0.0,0.0,0.0
DL1PD4749,2025-10-16T19:50:09+05:30,28.589735,77.169029,0.0,0.0,0.0,0.0,0.0
DL1PD5071,2025-10-16T19:50:09+05:30,28.547033,77.253181,0.0,0.0,0.0,0.0,0.0
DL1PD4315,2025-10-16T19:50:09+05:30,28.612988,77.109642,0.0,0.0,0.0,0.0,0.0
DL1PD4542,2025-10-16T19:50:09+05:30,28.701162,77.135605,0.0,0.0,0.0,0.0,0.0
DL1PD4606,2025-10-16T19:50:09+05:30,28.540075,77.199524,0.0,0.0,0.0,0.0,0.0
DL1PD5089,2025-10-16T19:50:09+05:30,28.521736,77.183304,0.0,0.0,0.0,0.0,0.0
DL1PD4899,2025-10-16T19:50:09+05:30,28.682375,77.037804,0.0,0.0,0.0,0.0,0.0
DL1PD5374,2025-10-16T19:50:09+05:30,28.66675,77.219017,0.0,0.0,0.0,0.0,0.0
DL1PD4460,2025-10-16T19:50:09+05:30,28.682083,77.053047,0.0,0.0,0.0,0.0,0.0
DL1PD4306,2025-10-16T19:50:09+05:30,28.675385,77.168404,0.0,0.0,0.0,0.0,0.0
DL1PD4552,2025-10-16T19:50:09+05:30,28.662859,77.217026,0.0,0.0,0.0,0.0,0.0
DL1PD4161,2025-10-16T19:50:09+05:30,28.605921,77.170929,0.0,0.0,0.0,0.0,0.0
DL1PD4926,2025-10-16T19:50:09+05:30,28.62015,77.018867,0.0,0.0,0.0,0.0,0.0
DL1PD5592,2025-10-16T19:50:09+05:30,28.689564,77.096703,0.0,0.0,0.0,0.0,0.0
DL1PD4973,2025-10-16T19:50:09+05:30,28.632097,77.098351,0.0,0.0,0.0,0.0,0.0
DL51EV3300,2025-10-16T19:50:09+05:30,28.569967,77.207001,0.0,0.0,0.0,0.0,0.0
DL51EV4326,2025-10-16T19:50:09+05:30,28.701786,77.134613,0.0,0.0,0.0,0.0,0.0
DL1PD4323,2025-10-16T19:50:09+05:30,28.660362,77.143822,0.0,0.0,0.0,0.0,0.0
DL51EV4371,2025-10-16T19:50:09+05:30,28.668159,77.223595,0.0,0.0,0.0,0.0,0.0
DL51GD4086,2025-10-16T19:50:09+05:30,28.71179,77.178757,0.0,0.0,0.0,0.0,0.0
DL1PD4812,2025-10-16T19:50:09+05:30,28.714172,77.172646,0.0,0.0,0.0,0.0,0.0
DL51EV3078,2025-10-16T19:50:09+05:30,28.742279,77.120529,0.0,0.0,0.0,0.0,0.0
DL1PD4537,2025-10-16T19:50:09+05:30,28.63311,77.215408,0.0,0.0,0.0,0.0,0.0
DL1PD6451,2025-10-16T19:50:09+05:30,28.736269,77.085205,0.0,0.0,0.0,0.0,0.0
DL1PD4270,2025-10-16T19:50:09+05:30,28.590427,77.0867,0.0,0.0,0.0,0.0,0.0
DL1PD5889,2025-10-16T19:50:09+05:30,28.641096,77.205109,0.0,0.0,0.0,0.0,0.0
DL51EV3874,2025-10-16T19:50:09+05:30,28.58707,77.240883,0.0,0.0,0.0,0.0,0.0
DL1PD5590,2025-10-16T19:50:09+05:30,28.703337,77.088669,0.0,0.0,0.0,0.0,0.0
DL1PD5352,2025-10-16T19:50:09+05:30,28.758318,77.06459,0.0,0.0,0.0,0.0,0.0
DL1PD5821,2025-10-16T19:50:09+05:30,28.70426,77.130989,0.0,0.0,0.0,0.0,0.0
DL1PD4575,2025-10-16T19:50:09+05:30,28.703241,77.076202,0.0,0.0,0.0,0.0,0.0
DL1PD5888,2025-10-16T19:50:10+05:30,28.662125,77.219139,0.0,0.0,0.0,0.0,0.0
DL1PD5116,2025-10-16T19:50:10+05:30,28.522772,77.082703,0.0,0.0,0.0,0.0,0.0
DL1PD5194,2025-10-16T19:50:10+05:30,28.60873,77.102577,0.0,0.0,0.0,0.0,0.0
DL1PD5492,2025-10-16T19:50:10+05:30,28.578217,77.058708,0.0,0.0,0.0,0.0,0.0
DL1PD5928,2025-10-16T19:50:10+05:30,28.668139,77.136543,0.0,0.0,0.0,0.0,0.0
DL51EV4568,2025-10-16T19:50:10+05:30,28.694788,77.106461,0.0,0.0,0.0,0.0,0.0
DL1PD5794,2025-10-16T19:50:10+05:30,28.683826,77.09549,0.0,0.0,0.0,0.0,0.0
DL1PD5232,2025-10-16T19:50:10+05:30,28.619219,77.032883,0.0,0.0,0.0,0.0,0.0
DL1PD4515,2025-10-16T19:50:10+05:30,28.730759,77.093437,0.0,0.0,0.0,0.0,0.0
DL1PD6151,2025-10-16T19:50:10+05:30,28.674316,77.140488,0.0,0.0,0.0,0.0,0.0
DL1PD6170,2025-10-16T19:50:10+05:30,28.696783,77.096725,0.0,0.0,0.0,0.0,0.0
DL1PD4883,2025-10-16T19:50:10+05:30,28.722065,77.216293,0.0,0.0,0.0,0.0,0.0
DL1PD5843,2025-10-16T19:50:10+05:30,28.67123,77.157516,0.0,0.0,0.0,0.0,0.0
DL1PD5288,2025-10-16T19:50:10+05:30,28.702948,77.194283,0.0,0.0,0.0,0.0,0.0
DL51EV4205,2025-10-16T19:50:10+05:30,28.531757,77.231911,0.0,0.0,0.0,0.0,0.0
DL1PD5757,2025-10-16T19:50:10+05:30,28.578218,77.077126,0.0,0.0,0.0,0.0,0.0
DL1PD5057,2025-10-16T19:50:10+05:30,28.625465,77.067001,0.0,0.0,0.0,0.0,0.0
DL1PD6135,2025-10-16T19:50:10+05:30,28.594366,77.166557,0.0,0.0,0.0,0.0,0.0
DL1PD4753,2025-10-16T19:50:10+05:30,28.643427,77.185349,0.0,0.0,0.0,0.0,0.0
DL1PD5134,2025-10-16T19:50:10+05:30,28.569201,77.235474,0.0,0.0,0.0,0.0,0.0
DL51GD4087,2025-10-16T19:50:10+05:30,28.698557,77.205521,0.0,0.0,0.0,0.0,0.0
DL1PD4762,2025-10-16T19:50:10+05:30,28.702858,77.274193,0.0,0.0,0.0,0.0,0.0
DL1PD4239,2025-10-16T19:50:10+05:30,28.688366,77.193382,0.0,0.0,0.0,0.0,0.0
DL1PD4869,2025-10-16T19:50:10+05:30,28.683571,77.014626,0.0,0.0,0.0,0.0,0.0
DL1PD5294,2025-10-16T19:50:10+05:30,28.602592,77.134918,0.0,0.0,0.0,0.0,0.0
DL1PD5950,2025-10-16T19:50:10+05:30,28.682325,77.057564,0.0,0.0,0.0,0.0,0.0
DL1PD5266,2025-10-16T19:50:10+05:30,28.532415,77.14447,0.0,0.0,0.0,0.0,0.0
DL1PD5416,2025-10-16T19:50:10+05:30,28.679178,77.097336,0.0,0.0,0.0,0.0,0.0
DL1PD5486,2025-10-16T19:50:10+05:30,28.63352,77.282074,0.0,0.0,0.0,0.0,0.0
DL1PD5579,2025-10-16T19:50:10+05:30,28.637981,77.080994,0.0,0.0,0.0,0.0,0.0
DL1PD6450,2025-10-16T19:50:10+05:30,28.625603,77.214371,0.0,0.0,0.0,0.0,0.0
DL1PD4770,2025-10-16T19:50:10+05:30,28.740896,77.119308,0.0,0.0,0.0,0.0,0.0
DL1PD5783,2025-10-16T19:50:10+05:30,28.5945,77.071579,0.0,0.0,0.0,0.0,0.0
DL1PD4764,2025-10-16T19:50:10+05:30,28.540207,77.131142,0.0,0.0,0.0,0.0,0.0
DL1PD5876,2025-10-16T19:50:10+05:30,28.606033,77.074776,0.0,0.0,0.0,0.0,0.0
DL1PD5181,2025-10-16T19:50:10+05:30,28.5935,77.071243,0.0,0.0,0.0,0.0,0.0
DL1PD5488,2025-10-16T19:50:10+05:30,28.627335,77.07177,0.0,0.0,0.0,0.0,0.0
DL1PD6050,2025-10-16T19:50:10+05:30,28.561897,77.072578,0.0,0.0,0.0,0.0,0.0
DL1PD4634,2025-10-16T19:50:10+05:30,28.623137,77.212791,0.0,0.0,0.0,0.0,0.0
DL51EV4561,2025-10-16T19:50:10+05:30,28.564812,77.250023,0.0,0.0,0.0,0.0,0.0
DL51GD4105,2025-10-16T19:50:10+05:30,28.722858,77.165291,0.0,0.0,0.0,0.0,0.0
DL1PD4345,2025-10-16T19:50:10+05:30,28.62534,77.209732,0.0,0.0,0.0,0.0,0.0
DL1PD4507,2025-10-16T19:50:10+05:30,28.695547,77.146118,0.0,0.0,0.0,0.0,0.0
DL51EV4176,2025-10-16T19:50:10+05:30,28.549162,77.2034,0.0,0.0,0.0,0.0,0.0
DL1PD4384,2025-10-16T19:50:10+05:30,28.686346,77.194946,0.0,0.0,0.0,0.0,0.0
DL51EV3096,2025-10-16T19:50:10+05:30,28.736496,77.158951,0.0,0.0,0.0,0.0,0.0
DL51EV4577,2025-10-16T19:50:10+05:30,28.707201,77.180977,0.0,0.0,0.0,0.0,0.0
DL1PD4881,2025-10-16T19:50:10+05:30,28.781199,77.097206,0.0,0.0,0.0,0.0,0.0
DL1PD4307,2025-10-16T19:50:10+05:30,28.687971,77.09111,0.0,0.0,0.0,0.0,0.0
DL1PD4924,2025-10-16T19:50:10+05:30,28.544832,77.128105,0.0,0.0,0.0,0.0,0.0
DL51EV4357,2025-10-16T19:50:10+05:30,28.554644,77.271744,0.0,0.0,0.0,0.0,0.0
DL1PD4496,2025-10-16T19:50:10+05:30,28.625696,77.208931,0.0,0.0,0.0,0.0,0.0
DL1PD5564,2025-10-16T19:50:10+05:30,28.687073,77.221703,0.0,0.0,0.0,0.0,0.0
DL1PD5831,2025-10-16T19:50:10+05:30,28.625937,77.110802,0.0,0.0,0.0,0.0,0.0
DL1PD5643,2025-10-16T19:50:10+05:30,28.637758,77.098587,0.0,0.0,0.0,0.0,0.0
DL1PD4804,2025-10-16T19:50:10+05:30,28.668814,77.102898,0.0,0.0,0.0,0.0,0.0
DL1PD5679,2025-10-16T19:50:10+05:30,28.757631,77.066063,0.0,0.0,0.0,0.0,0.0
DL1PD5353,2025-10-16T19:50:10+05:30,28.748516,77.087906,0.0,0.0,0.0,0.0,0.0
DL1PD5185,2025-10-16T19:50:10+05:30,28.694597,77.209557,0.0,0.0,0.0,0.0,0.0
DL1PD5284,2025-10-16T19:50:10+05:30,28.625162,77.067383,0.0,0.0,0.0,0.0,0.0
DL1PD4759,2025-10-16T19:50:10+05:30,28.522099,77.157738,0.0,0.0,0.0,0.0,0.0
DL1PD5974,2025-10-16T19:50:10+05:30,28.680216,77.086647,0.0,0.0,0.0,0.0,0.0
DL1PD5830,2025-10-16T19:50:10+05:30,28.684053,77.011185,0.0,0.0,0.0,0.0,0.0
DL1PD4504,2025-10-16T19:50:10+05:30,28.718973,77.109512,0.0,0.0,0.0,0.0,0.0
DL1PD4728,2025-10-16T19:50:10+05:30,28.625576,77.066208,0.0,0.0,0.0,0.0,0.0
DL1PD6148,2025-10-16T19:50:10+05:30,28.625547,77.065353,0.0,0.0,0.0,0.0,0.0
DL1PD4948,2025-10-16T19:50:10+05:30,28.670916,77.184059,0.0,0.0,0.0,0.0,0.0
DL1PD4784,2025-10-16T19:50:10+05:30,28.682297,77.053886,0.0,0.0,0.0,0.0,0.0
DL1PD4459,2025-10-16T19:50:10+05:30,28.654964,77.187721,0.0,0.0,0.0,0.0,0.0
DL1PD6248,2025-10-16T19:50:10+05:30,28.737888,77.15435,0.0,0.0,0.0,0.0,0.0
DL1PD5283,2025-10-16T19:50:10+05:30,28.701038,77.195351,0.0,0.0,0.0,0.0,0.0
DL1PD5900,2025-10-16T19:50:10+05:30,28.625469,77.065918,0.0,0.0,0.0,0.0,0.0
DL1PD4485,2025-10-16T19:50:10+05:30,28.759333,77.0158,0.0,0.0,0.0,0.0,0.0
DL1PD4897,2025-10-16T19:50:10+05:30,28.698561,77.096924,0.0,0.0,0.0,0.0,0.0
